Time,water (gamma=0.1),cytoplasm (gamma=0.5),Dense fluid (gamma=2.0)
1.2112112112112112,-0.7267670648474247,-0.5704147786070111,-0.22997149571172276
1.2212212212212212,-0.7071192928206097,-0.5538839223912371,-0.22163662633438752
1.2312312312312312,-0.6867828793571472,-0.5368785764547775,-0.21322512467336618
1.2412412412412412,-0.6657788837852197,-0.5194182113188113,-0.2047476878067743
1.2512512512512513,-0.6441290130590355,-0.5015226578934586,-0.19621487273123162
1.2612612612612613,-0.6218555993677114,-0.48321208573534724,-0.18763708761921497
1.2712712712712713,-0.5989815771402756,-0.4645069810731601,-0.17902458341208652
1.2812812812812813,-0.5755304594704355,-0.44542812462442916,-0.1703874457513185
1.2912912912912913,-0.5515263139853013,-0.42599656922692025,-0.16173558725001427
1.3013013013013013,-0.5269937381827916,-0.4062336173080313,-0.15307874010641295
1.3113113113113113,-0.5019578342629658,-0.386160798215676,-0.14442644906066224
1.3213213213213213,-0.4764441834789864,-0.3657998454341335,-0.13578806469573598
1.3313313313313313,-0.450478820033895,-0.34517267370835697,-0.12717273708298824
1.3413413413413413,-0.42408820454979845,-0.3243013561002043,-0.11858940977244574
1.3513513513513513,-0.39729919713646533,-0.3032081009999971,-0.11004681412756126
1.3613613613613613,-0.3701390300867199,-0.2819152291167622,-0.10155346400378612
1.3713713713713713,-0.34263528022634365,-0.2604451504703879,-0.09311765076994834
1.3813813813813813,-0.3148158409465371,-0.2388203414088349,-0.08474743867107803
1.3913913913913913,-0.2867088939472648,-0.2170633216733805,-0.07645066053096937
1.4014014014014013,-0.25834288072008965,-0.19519663153473255,-0.06823491379243762
1.4114114114114114,-0.2297464737993051,-0.173242809022639,-0.06010755689289426
1.4214214214214214,-0.20094854781040697,-0.15122436727143573,-0.05207570597255195
1.4314314314314314,-0.1719781503451025,-0.12916377200373286,-0.04414623191225691
1.4414414414414414,-0.1428644726922005,-0.10708341917419104,-0.03632575769764635
1.4514514514514514,-0.11363682045385608,-0.0850056127950803,-0.02862065610604202
1.4614614614614614,-0.08432458407670189,-0.06295254296500158,-0.021037047712202855
1.4714714714714714,-0.05495720932748193,-0.04094626412186223,-0.013580799208795812
1.4814814814814814,-0.02556416774280699,-0.019008673540848838,-0.00625752203717711
1.4914914914914914,0.0038250729173295406,0.002838509902192595,0.0009274286761695555
1.5015015015015014,0.03318107818269978,0.024573766681949136,0.007968954882439752
1.5115115115115114,0.0624744763231114,0.04617579726975169,0.014862216077685715
1.5215215215215214,0.09167598770637286,0.06762354245537142,0.0216026294797167
1.5315315315315314,0.12075645403462618,0.0888962033256743,0.02818586992027967
1.5415415415415414,0.14968686742989995,0.10997326088176756,0.034607869458285326
1.5515515515515514,0.1784383993398879,0.1308344952767052,0.04086481672002768
1.5615615615615615,0.2069824292351815,0.15146000465630344,0.04695315597252935
1.5715715715715715,0.23529057306942602,0.17183022358610336,0.05286958593631428
1.5815815815815815,0.2633347114741156,0.19192594104800612,0.058611058344065374
1.5915915915915915,0.2910870176600689,0.2117283179906431,0.06417477625178025
1.6016016016016015,0.3185199849979165,0.23121890441804926,0.06955819210917065
1.6116116116116117,0.34560645425030556,0.2503796560017671,0.07475900559618517
1.6216216216216217,0.37231964042887594,0.26919295020204165,0.07977516123264831
1.6316316316316317,0.3986331592495072,0.28764160188436516,0.08460484576812646
1.6416416416416417,0.42452105315971267,0.30570887841816496,0.08924648535921927
1.6516516516516517,0.4499578169125576,0.32337851424505093,0.0936987425415742
1.6616616616616617,0.4749184226619223,0.3406347249046092,0.09796051300399368
1.6716716716716717,0.49937834455446756,0.35746222050635457,0.10203092217208021
1.6816816816816818,0.5233135827941612,0.3738462186370511,0.1059093216089205
1.6916916916916918,0.5467006871557969,0.38977245669324506,0.10959528524036373
1.7017017017017018,0.5695167799244937,0.4052272036294709,0.11308860541248757
1.7117117117117118,0.5917395782387858,0.4201972711132397,0.11638928878888233
1.7217217217217218,0.6133474158155079,0.43467002407854954,0.11949755209540326
1.7317317317317318,0.63431926403534,0.44863339067030794,0.12241381772005776
1.7417417417417418,0.6546347523685287,0.46207587157270885,0.1251387091757008
1.7517517517517518,0.674274188120981,0.4749865487152524,0.1276730464332067
1.7617617617617618,0.6932185754816412,0.48735509335076865,0.1300178411327795
1.7717717717717718,0.7114496338527606,0.4991717735004475,0.1321742916810398
1.7817817817817818,0.7289498154454266,0.5104274607615562,0.13414377824150436
1.7917917917917918,0.7457023221234478,0.5211136364741706,0.1359278576260348
1.8018018018018018,0.7616911214794921,0.5312223972439285,0.1375282580947952
1.8118118118118118,0.7769009621281282,0.5407464598184581,0.13894687407220427
1.8218218218218218,0.791317388201245,0.5496791653158111,0.14018576078631378
1.8318318318318318,0.8049267530321209,0.5580144828038749,0.14124712883897905
1.8418418418418419,0.8177162320152532,0.5657470122304142,0.1421333387141195
1.8518518518518519,0.8296738346298874,0.5728719867040295,0.1428468952312876
1.8618618618618619,0.84078841561604,0.5793852741269817,0.1433904419516823
1.8718718718718719,0.8510496852926713,0.5852833781814806,0.14376675554365398
1.8818818818818819,0.8604482190085243,0.5905634386716644,0.1439787401146511
1.8918918918918919,0.868975465717039,0.5952232312241523,0.144029421516459
1.901901901901902,0.8766237556676227,0.5992611663506678,0.14392194163047345
1.911911911911912,0.8833863072064618,0.6026762878768627,0.14365955263964122
1.921921921921922,0.8892572326809459,0.6054682707420835,0.14324561129358046
1.931931931931932,0.894231543442698,0.6076374181754391,0.14268357317327554
1.941941941941942,0.8983051539450893,0.6091846582541162,0.14197698696161137
1.951951951951952,0.901474884932051,0.6101115398504927,0.14112948872588393
1.961961961961962,0.903738465715889,0.6104202279751758,0.1401447962182877
1.971971971971972,0.9050945355427382,0.6101134985236623,0.13902670320024327
1.981981981981982,0.9055426440451967,0.6091947324348816,0.13777907379628482
1.991991991991992,0.9050832507826035,0.6076679092704351,0.13640583688308294
2.002002002002002,0.9037177238703306,0.6055376002238774,0.1349109805190284
2.012012012012012,0.9014483377003744,0.6028089605699174,0.1332985464196514
2.022022022022022,0.8982782697564385,0.5994877215639288,0.13157262448399487
2.032032032032032,0.8942115965276074,0.59558018180266,0.1297373473769061
2.042042042042042,0.8892532885255989,0.5910931980575227,0.1277968851720482
2.052052052052052,0.8834092044114915,0.5860341755923085,0.12575544006027406
2.062062062062062,0.8766860842386943,0.5804110579776489,0.12361724112784085
2.0720720720720722,0.8690915418198166,0.5742323164149702,0.12138653920877865
2.0820820820820822,0.8606340562259547,0.5675069385831296,0.11906760181555967
2.0920920920920922,0.8513229624277846,0.5602444170213351,0.11666470815204852
2.1021021021021022,0.8411684410886892,0.5524547370623429,0.11418214421254301
2.1121121121121122,0.8301815075209931,0.544148364330315,0.11162419797054747
2.1221221221221223,0.8183739998172078,0.5353362318180832,0.10899515466074967
2.1321321321321323,0.8057585661689949,0.5260297265589143,0.1062992921575015
2.1421421421421423,0.7923486513873699,0.5162406759082068,0.10354087645293439
2.1521521521521523,0.7781584826384416,0.5059813334508588,0.10072415723766723
2.1621621621621623,0.7632030544097641,0.495264364550353,0.09785336358689688
2.1721721721721723,0.7474981127231253,0.4841028315558746,0.094932699754488
2.1821821821821823,0.7310601386103474,0.4725101786840532,0.09196634107751256
2.1921921921921923,0.7139063308693795,0.46050021659214996,0.08895842999351701
2.2022022022022023,0.6960545881186806,0.4480871066597489,0.08591307217262928
2.2122122122122123,0.6775234901685675,0.43528534499621246,0.08283433276644946
2.2222222222222223,0.6583322787288767,0.4221097461913582,0.079726232775503
2.2322322322322323,0.6385008374729193,0.4085754268269728,0.07659274553686916
2.2422422422422423,0.61804967147835,0.39469778876694406,0.07343779333343568
2.2522522522522523,0.5969998860661654,0.38049250224392145,0.07026524412606892
2.2622622622622623,0.5753731650596243,0.36597548876052455,0.06707890840982823
2.2722722722722724,0.5531917484854605,0.35116290382322923,0.06388253619519714
2.2822822822822824,0.5304784097402664,0.33607111952712193,0.06067981411514614
2.2922922922922924,0.5072564322454673,0.32071670700978727,0.057474362658690624
2.3023023023023024,0.4835495856147712,0.3051164187926229,0.0542697335314544
2.3123123123123124,0.45938210135846674,0.28928717102790746,0.05106940714360254
2.3223223223223224,0.4347786481493559,0.2732460256699402,0.04787679022535872
2.3323323323323324,0.40976430667554364,0.2570101725885648,0.04469521357018103
2.3423423423423424,0.38436454410568494,0.24059691164335162,0.04152792990552792
2.3523523523523524,0.35860518819265075,0.22402363473666026,0.038378111891008565
2.3623623623623624,0.33251240104192425,0.2073078078637423,0.03524885024357793
2.3723723723723724,0.3061126525713246,0.1904669531779428,0.032143151989302746
2.3823823823823824,0.27943269368896195,0.17351863108896687,0.029063938841098338
2.3923923923923924,0.2524995292165652,0.15648042241204593,0.026014045701708594
2.4024024024024024,0.22534039058556996,0.13936991058570714,0.02299621929108148
2.4124124124124124,0.19798270833352832,0.12220466397567835,0.020013116897170544
2.4224224224224224,0.17045408442860227,0.10500221828230082,0.017067305249080185
2.4324324324324325,0.14278226445002895,0.08778005906862363,0.014161259511358989
2.4424424424424425,0.11499510965256567,0.07055560442614527,0.011297362398136775
2.4524524524524525,0.08712056894302307,0.053346187794954904,0.00847790340569769
2.4624624624624625,0.05918665079703,0.03616904095476997,0.005705078161977693
2.4724724724724725,0.031221395144232094,0.019041277203129914,0.002980987891379924
2.4824824824824825,0.0032528452501079646,0.0019798747367230033,0.0003076389932052275
2.4924924924924925,-0.02469098037741581,-0.014998339748447604,-0.0023130572680928677
2.5025025025025025,-0.05258211602845134,-0.03187670722266785,-0.0048792849627087385
2.5125125125125125,-0.0803926767506907,-0.04863875223879151,-0.007389323587300811
2.5225225225225225,-0.10809488620008607,-0.06526819858443773,-0.009841548050864313
2.5325325325325325,-0.13566110435486795,-0.08174898465567737,-0.012234428556774795
2.5425425425425425,-0.16306385506529364,-0.09806527853814731,-0.014566530383190548
2.5525525525525525,-0.19027585341168288,-0.11420149278187995,-0.016836513564067103
2.5625625625625625,-0.21727003284353338,-0.13014229885652123,-0.01904313247310223
2.5725725725725725,-0.24401957207275018,-0.1458726412739952,-0.021185235312989374
2.5825825825825826,-0.27049792169429526,-0.16137775136607235,-0.02326176351241357
2.5925925925925926,-0.29667883050787397,-0.1766431607047136,-0.025271751033277206
2.6026026026026026,-0.3225363715145694,-0.19165471415346452,-0.02721432359068892
2.6126126126126126,-0.34804496756273984,-0.20639858253863377,-0.029088697788298486
2.6226226226226226,-0.37317941661781917,-0.2208612749293978,-0.030894180171597098
2.6326326326326326,-0.3979149166310929,-0.23502965051644012,-0.03263016620184284
2.6426426426426426,-0.4222270899829406,-0.24889093007918223,-0.0342961391533041
2.6526526526526526,-0.44609200747648514,-0.2624327070321289,-0.03589166893654405
2.6626626626626626,-0.4694862118580653,-0.27564295804131894,-0.03741641085049623
2.6726726726726726,-0.4923867408414449,-0.2885100532023516,-0.038870104266103996
2.6826826826826826,-0.5147711496131983,-0.3010227657719453,-0.04025257124431748
2.6926926926926926,-0.5366175327972317,-0.3131702814454609,-0.041563715091255504
2.7027027027027026,-0.5579045458570032,-0.32494220717333927,-0.04280351885335641
2.7127127127127126,-0.578611425914549,-0.3363285795098802,-0.04397204375534783
2.7227227227227226,-0.5987180119660519,-0.34731987248830426,-0.045069427583873785
2.7327327327327327,-0.618204764474307,-0.35790700501654077,-0.04609588301961976
2.7427427427427427,-0.6370527843190792,-0.36808134778870144,-0.04705169592077655
2.7527527527527527,-0.6552438310870189,-0.377834729707702,-0.047937223560680385
2.7627627627627627,-0.6727603406834685,-0.3871594438150159,-0.048752892822460356
2.7727727727727727,-0.6895854422492086,-0.39604825272406075,-0.04949919835351589
2.7827827827827827,-0.7057029743658754,-0.4044943935542208,-0.050176700682632865
2.7927927927927927,-0.7210975005345509,-0.4124915823630502,-0.050786024302535
2.8028028028028027,-0.7357543239127331,-0.4200340180746962,-0.05132785572064681
2.8128128128128127,-0.7496595012956714,-0.4271163859031081,-0.05180294148082526
2.8228228228228227,-0.7627998563288199,-0.4337338602691143,-0.05221208615879439
2.8328328328328327,-0.7751629919389407,-0.4398821072109582,-0.05255615033399117
2.8428428428428427,-0.7867373019721895,-0.4455572862883983,-0.05283604854050324
2.8528528528528527,-0.7975119820283173,-0.45075605198098667,-0.05305274719974871
2.8628628628628627,-0.807477039480944,-0.45547555458164546,-0.05320726253751587
2.8728728728728727,-0.8166233026746729,-0.45971344058715846,-0.05330065848794518
2.8828828828828827,-0.8249424292906691,-0.46346785258770345,-0.053334044586999876
2.8928928928928928,-0.8324269138731437,-0.4667374286580311,-0.053308573857931835
2.9029029029029028,-0.8390700945100505,-0.4695213012533948,-0.05322544069120862
2.9129129129129128,-0.8448661586621471,-0.47181909561381236,-0.053085878721324815
2.9229229229229228,-0.8498101481354335,-0.47363092768071946,-0.05289115870287622
2.932932932932933,-0.853897963192846,-0.47495740153054444,-0.052642586388228746
2.942942942942943,-0.8571263658019482,-0.47579960633019747,-0.05234150040906653
2.952952952952953,-0.8594929820162294,-0.47615911281992174,-0.05198927016405363
2.962962962962963,-0.860996303488494,-0.47603796932940473,-0.05158729371479309
2.972972972972973,-0.8616356881156928,-0.4754386973334846,-0.05113699569221478
2.982982982982983,-0.86141135981542,-0.4743642865542217,-0.05063982521546961
2.992992992992993,-0.8603244074351688,-0.4728181896165236,-0.05009725382535315
3.003003003003003,-0.8583767827963034,-0.47080431626492847,-0.049510773434225434
3.013013013013013,-0.8555712978755772,-0.46832702714955327,-0.04888189429433713
3.023023023023023,-0.8519116211278781,-0.46539112718960723,-0.04821214298641387
3.033033033033033,-0.8474022729547469,-0.46200185852325265,-0.04750306043029202
3.043043043043043,-0.8420486203240614,-0.45816489305297,-0.04675619991933967
3.053053053053053,-0.8358568705471249,-0.4538863245959423,-0.04597312518033582
3.063063063063063,-0.828834064220234,-0.4491726606493246,-0.045155408460420286
3.073073073073073,-0.8209880673386357,-0.44403081378060383,-0.04430462864266523
3.083083083083083,-0.8123275625915953,-0.43846809265357795,-0.043422369391756956
3.093093093093093,-0.8028620398481198,-0.43249219270079914,-0.042510217331214774
3.103103103103103,-0.7926017858436717,-0.426111186453626,-0.041569760253510495
3.113113113113113,-0.7815578730790083,-0.4193335135413196,-0.04060258536438967
3.123123123123123,-0.7697421479430457,-0.4121679703708908,-0.03961027756263205
3.133133133133133,-0.7571672180724348,-0.40462369949967597,-0.03859441775642639
3.143143143143143,-0.7438464389612593,-0.3967101787128579,-0.03755658121747031
3.153153153153153,-0.7297938998350286,-0.3884372098183912,-0.0364983359738438
3.163163163163163,-0.715024408803848,-0.37981490717201255,-0.035421241242641295
3.173173173173173,-0.6995534773103581,-0.37085368594522217,-0.034326845903284615
3.183183183183183,-0.68339730388873,-0.3615642501493181,-0.03321668701237602
3.193193193193193,-0.6665727572516696,-0.3519575804287453,-0.032092288360888774
3.203203203203203,-0.6490973587230497,-0.3420449216371882,-0.03095515907443032
3.2132132132132134,-0.6309892640344108,-0.33183777020998007,-0.02980679225725126
3.2232232232232234,-0.6122672445042235,-0.32134786134655857,-0.028648663680613674
3.2332332332332334,-0.5929506676193487,-0.3105871560167859,-0.027482230516069087
3.2432432432432434,-0.5730594770387755,-0.2995678278050987,-0.02630893011413967
3.2532532532532534,-0.5526141720402288,-0.2883022496065179,-0.02513017882883452
3.2632632632632634,-0.5316357864307929,-0.27680298018863914,-0.023947370888375306
3.2732732732732734,-0.5101458669432174,-0.26508275063378883,-0.022761877312447734
3.2832832832832834,-0.48816645114004953,-0.25315445067557407,-0.021575044876237664
3.2932932932932935,-0.4657200448482356,-0.2410311149441039,-0.020388195121455746
3.3033033033033035,-0.4428295991472431,-0.22872590913415802,-0.019202623414497327
3.3133133133133135,-0.41951848693421606,-0.21625211611060788,-0.018019598051831807
3.3233233233233235,-0.3958104790900539,-0.20362312196537166,-0.016840359412661113
3.3333333333333335,-0.37172972027068957,-0.19085240204016876,-0.01566611915883503
3.3433433433433435,-0.34730070434818866,-0.17795350692930054,-0.014498059481959778
3.3533533533533535,-0.32254824952662187,-0.1649400484766333,-0.013337332397585774
3.3633633633633635,-0.2974974731579614,-0.15182568578089603,-0.012185059086311786
3.3733733733733735,-0.2721737662835213,-0.1386241112233204,-0.011042329281594085
3.3833833833833835,-0.24660276792673586,-0.12534903653157423,-0.009910200704003681
3.3933933933933935,-0.22081033916324896,-0.11201417889380737,-0.008789698541627224
3.4034034034034035,-0.1948225369945308,-0.09863324713653579,-0.007681814976264726
3.4134134134134135,-0.1686655880513792,-0.08521992797994049,-0.006587508755033019
3.4234234234234235,-0.14236586215381888,-0.0717878723840185,-0.005507704806942483
3.4334334334334335,-0.11594984575402578,-0.05835068199886338,-0.004443293903973974
3.4434434434434436,-0.08944411528899485,-0.04492189573218187,-0.0033951323661437515
3.4534534534534536,-0.06287531046973521,-0.03151497644697039,-0.0023640418100063783
3.4634634634634636,-0.03627010753380237,-0.018143297802075287,-0.0013508089400087065
3.4734734734734736,-0.009655192488018712,-0.004820131248167943,-0.0003561853820740886
3.4834834834834836,0.016942765631835808,0.008441366808577874,0.0006191124412397472
3.4934934934934936,0.04349714145757249,0.02162816766302376,0.0015744033946961437
3.5035035035035036,0.06998137991469384,0.034727382775993326,0.002509041674167416
3.5135135135135136,0.09636902275144318,0.04772627603600807,0.0034224168110035306
3.5235235235235236,0.12263373494432755,0.06061227580651582,0.004313953637758129
3.5335335335335336,0.14874933095378823,0.07337298674756713,0.005183112216075221
3.5435435435435436,0.17468980080386742,0.0859962014011765,0.006029387727565193
3.5535535535535536,0.20042933595993315,0.0984699115299014,0.006852310328523102
3.5635635635635636,0.22594235497872164,0.11078231919845785,0.007651444969363692
3.5735735735735736,0.25120352890526076,0.12292184758852519,0.00842639117967051
3.5835835835835836,0.27618780639146734,0.1348771515371854,0.009176782819774474
3.5935935935935936,0.3008704385115449,0.14663712778978308,0.009902287799796692
3.6036036036036037,0.32522700324962595,0.15819092495831982,0.010602607767106894
3.6136136136136137,0.3492334296354602,0.16952795317683875,0.011277477763164583
3.6236236236236237,0.3728660215043215,0.1806378934456012,0.011926665850724133
3.6336336336336337,0.39610148085771907,0.19151070665621533,0.012549972712398282
3.6436436436436437,0.4189169308018923,0.2021366422902252,0.013147231221585124
3.6536536536536537,0.4412899380415624,0.21250624678405386,0.013718305986775398
3.6636636636636637,0.46319853490683277,0.2226103715535451,0.014263092870264282
3.6736736736736737,0.4846212408916511,0.23244018067173766,0.014781518482300466
3.6836836836836837,0.5055370836827454,0.24198715819387961,0.015273539651711212
3.6936936936936937,0.5259256196584807,0.25124311512408,0.01573914287404738
3.7037037037037037,0.5457669538376315,0.26020019601837785,0.016178343738296044
3.7137137137137137,0.5650417592586401,0.26885088521940603,0.016591186333211102
3.7237237237237237,0.5837312957705229,0.277188012718219,0.016977742634313803
3.7337337337337337,0.601817428217177,0.2852047596392461,0.017338111872614734
3.7437437437437437,0.6192826439974991,0.29289466334474357,0.01767241988610898
3.7537537537537538,0.6361100699843368,0.3002516221555066,0.017980818455093125
3.7637637637637638,0.6522834887859731,0.30726989968501006,0.01826348462235012
3.7737737737737738,0.6677873543345111,0.31394412878455097,0.018520619999243766
3.7837837837837838,0.6826068067862188,0.3202693150973659,0.01875245005875923
3.793793793793794,0.6967276867195981,0.3262408402201021,0.01895922341651968
3.803803803803804,0.7101365486176557,0.331854464470422,0.01914121110080196
3.813813813813814,0.7228206736215939,0.33710632925992784,0.01929870581256587
3.823823823823824,0.7347680815438624,0.34199295907198285,0.019432021176502202
3.833833833833834,0.7459675421292974,0.34651126304442226,0.019541490984095147
3.843843843843844,0.7564085855538029,0.3506585361575277,0.019627468429682902
3.853853853853854,0.7660815121508322,0.3544324600280441,0.01969032534048906
3.863863863863864,0.7749774013566941,0.35783110331040713,0.01973045140158434
3.873873873873874,0.7830881198665071,0.3608529217067376,0.019748253376724877
3.883883883883884,0.7904063289934204,0.3634967575875478,0.01974415432599885
3.893893893893894,0.7969254912245299,0.3657618392254829,0.019718592821198585
3.903903903903904,0.8026398759677238,0.3676477796448017,0.01967202215981918
3.913913913913914,0.8075445644845095,0.36915457508966987,0.019604909578568534
3.923923923923924,0.8116354540047002,0.370282603114712,0.019517735467256745
3.933933933933934,0.8149092610196529,0.37103262030162615,0.019410992583915012
3.943943943943944,0.8173635237515844,0.37140575960602545,0.01928518527197613
3.953953953953954,0.8189966037973138,0.37140352733902066,0.019140828680329885
3.963963963963964,0.8198076869456132,0.3710277997884024,0.01897844798704737
3.973973973973974,0.8197967831681732,0.37028081948462127,0.018798577627548586
3.983983983983984,0.818964725785019,0.36916519111709273,0.018601760527967366
3.993993993993994,0.8173131698060401,0.36768387710668154,0.018388547344447156
4.004004004004004,0.8148445894511184,0.3658401928405323,0.01815949570908014
4.014014014014014,0.811562274852161,0.3636378015757269,0.01791516948318082
4.024024024024024,0.8074703279411588,0.36108070901854417,0.017656138018563403
4.034034034034034,0.8025736575292041,0.35817325758639557,0.01738297542747049
4.044044044044044,0.7968779735822078,0.35492012035979015,0.01709625986177815
4.054054054054054,0.7903897806998522,0.35132629473195953,0.016796572802080037
4.064064064064064,0.783116370805106,0.3473970957640366,0.016484498357230357
4.074074074074074,0.7750658150524204,0.3431381492539445,0.016160622574902868
4.084084084084084,0.7662469549634873,0.3385553845273903,0.015825532763699596
4.094094094094094,0.7566693928002134,0.3336550269596054,0.015479816827320263
4.104104104104104,0.7463434811853177,0.3284435902366938,0.015124062611279668
4.114114114114114,0.7352803119817007,0.32292786836567333,0.014758857262637327
4.124124124124124,0.7234917044424662,0.31711492744249836,0.014384786603179938
4.134134134134134,0.7109901926441948,0.311012097187551,0.014002434516474049
4.1441441441441444,0.6977890122167761,0.3046269622582747,0.01361238234918282
4.1541541541541545,0.6839020863837889,0.29796735334879726,0.013215208327017289
4.1641641641641645,0.6693440113281152,0.2910413380865629,0.012811486985669609
4.1741741741741745,0.6541300408981077,0.28385721173613454,0.012401788617051913
4.1841841841841845,0.6382760706702968,0.27642348772048236,0.011986678731141892
4.1941941941941945,0.6217986213852466,0.26874888797020235,0.011566717533712884
4.2042042042042045,0.6047148217737739,0.26084233311122657,0.011142459420203466
4.2142142142142145,0.5870423907913463,0.25271293250170224,0.010714452485958977
4.2242242242242245,0.5687996192790444,0.24436997412880973,0.010283238053054783
4.2342342342342345,0.5500053510700347,0.23582291437638195,0.00984935021388902
4.2442442442442445,0.5306789635610241,0.22708136767425532,0.009413315391710244
4.2542542542542545,0.510840347768711,0.2181550960403609,0.008975651918224208
4.2642642642642645,0.49050988789170175,0.20905399852659787,0.008536869628401686
4.2742742742742745,0.469708440398875,0.19978810057959115,0.008097469472588855
4.2842842842842845,0.44845731266561106,0.1903675433274547,0.007657943146000409
4.2942942942942945,0.42677824117973506,0.1808025728037037,0.007218772735655118
4.3043043043043046,0.404693369339437,0.17110352911946755,0.006780430384793395
4.314314314314315,0.38222522486581845,0.16128083559515038,0.006343377974796537
4.324324324324325,0.3593966968530653,0.1513449878626693,0.005908066824607676
4.334334334334335,0.33623101247962056,0.14130654294938325,0.005474937407635832
4.344344344344345,0.31275171340399494,0.13117610835477272,0.005044419086105024
4.354354354354355,0.28898263186919665,0.12096433113089855,0.004616929862792837
4.364364364364365,0.26494786653999686,0.11068188697759959,0.004192876150084517
4.374374374374375,0.24067175809750413,0.10033946936332255,0.0037726525562514265
4.384384384384385,0.2161788646157368,0.08994777868239695,0.003356641688845631
4.394394394394395,0.1914939367450749,0.0795175114594773,0.0029452139750859056
4.404404404404405,0.16664189272764499,0.0690593496117742,0.0025387274990943606
4.414414414414415,0.141647793269824,0.058583949779581174,0.002137527855827186
4.424424424424425,0.11653681629719478,0.04810193273549442,0.001741948021528297
4.434434434434435,0.0913342316173309,0.037623872882572344,0.0013523082405193301
4.444444444444445,0.06606537551590279,0.02716028785156025,0.0009689159281260204
4.454454454454455,0.040755625311610325,0.016721628207144276,0.0005920655895269284
4.464464464464465,0.015430373895471488,0.006318267273042504,0.00022203875429747556
4.474474474474475,-0.009884995720013676,-0.004039508914427263,-0.00014089607359037357
4.484484484484485,-0.035165135816340606,-0.014341511514841358,-0.0004964834505645788
4.494494494494495,-0.06038475932369527,-0.02457765864494911,-0.0008444810133090041
4.504504504504505,-0.08551866508953901,-0.03473798498365861,-0.0011846594839534988
4.514514514514515,-0.11054176303583745,-0.04481265121184174,-0.0015168026608828134
4.524524524524525,-0.13542909917987384,-0.054791953278301234,-0.0018407073954598192
4.534534534534535,-0.16015588049369975,-0.0646663314834408,-0.0021561835549673307
4.544544544544545,-0.18469749957749185,-0.07442637937241661,-0.002463053972082241
4.554554554554555,-0.2090295591222852,-0.08406285242977724,-0.002761154381204024
4.564564564564565,-0.23312789613779042,-0.09356667656783939,-0.003050333341967641
4.574574574574575,-0.2569686059212608,-0.10292895640129265,-0.0033304521502783243
4.584584584584585,-0.28052806574365957,-0.11214098330077857,-0.0036013847372126213
4.594594594594595,-0.30378295822969065,-0.12119424321845138,-0.0038630175561366192
4.604604604604605,-0.32671029440856203,-0.1300804242787812,-0.004115249458397817
4.614614614614615,-0.3492874364127474,-0.13879142412814843,-0.004357991557953086
4.624624624624625,-0.37149211980234204,-0.1473193570370343,-0.004591167085299504
4.634634634634635,-0.3933024754930338,-0.15565656074890377,-0.0048147112310795315
4.644644644644645,-0.4146970512661199,-0.16379560307015686,-0.005028570979735868
4.654654654654655,-0.4356548328394421,-0.17172928819581437,-0.005232704933594697
4.664664664664665,-0.45615526447857324,-0.17945066276589525,-0.0054270831277589806
4.674674674674675,-0.4761782691280675,-0.18695302164773955,-0.005611686836195956
4.684684684684685,-0.49570426804309903,-0.19422991343983245,-0.005786508369404995
4.694694694694695,-0.5147141999023044,-0.20127514569297833,-0.005951550864053328
4.704704704704705,-0.5331895393832274,-0.20808278984499362,-0.006106828064968601
4.714714714714715,-0.5511123151822819,-0.2146471858653807,-0.006252364099877477
4.724724724724725,-0.5684651274617404,-0.22096294660676044,-0.006388193247279898
4.734734734734735,-0.5852311647068515,-0.22702496186015306,-0.006514359697848372
4.744744744744745,-0.6013942199767849,-0.23282840211150602,-0.006630917309740924
4.754754754754755,-0.6169387065337337,-0.23836872199718306,-0.006737929358215392
4.764764764764765,-0.6318496728351456,-0.24364166345644275,-0.006835468279931182
4.774774774774775,-0.6461128168746979,-0.2486432585792495,-0.00692361541232284
4.784784784784785,-0.6597144998583006,-0.25336983214807063,-0.007002460728427386
4.794794794794795,-0.6726417592021039,-0.25781800387263704,-0.0070721025675450355
4.804804804804805,-0.6848823208401591,-0.26198469031694743,-0.00713264736210963
4.814814814814815,-0.6964246108301009,-0.2658671065181181,-0.007184209361142017
4.824824824824825,-0.7072577662459246,-0.26946276729698687,-0.007226910350655807
4.834834834834835,-0.7173716453476647,-0.272769488260693,-0.007260879371381035
4.844844844844845,-0.7267568370185074,-0.2757853864977624,-0.007286252434166859
4.854854854854855,-0.7354046694606201,-0.27850888096653365,-0.0073031722334198496
4.864864864864865,-0.7433072181417306,-0.2809386925780673,-0.007311787858929517
4.874874874874875,-0.7504573129852375,-0.28307384397497687,-0.007312254506427381
4.884884884884885,-0.7568485447974193,-0.2849136590079253,-0.007304733187220654
4.894894894894895,-0.7624752709260552,-0.28645776191182143,-0.007289390437235587
4.904904904904905,-0.7673326201455687,-0.28770607618404415,-0.007266398025799721
4.914914914914915,-0.7714164967645663,-0.28865882316730956,-0.007235932664485952
4.924924924924925,-0.7747235839524405,-0.2893165203400826,-0.007198175716334891
4.934934934934935,-0.7772513462824836,-0.28967997931770983,-0.00715331290576529
4.944944944944945,-0.7789980314897503,-0.2897503035677309,-0.007101534029475439
4.954954954954955,-0.7799626714426916,-0.2895288858430902,-0.007043032668631321
4.964964964964965,-0.7801450823283768,-0.28901740533724074,-0.006978005902630078
4.974974974974975,-0.7795458640519016,-0.28821782456538836,-0.0069066540247198945
